기온,노면온도,humi_,alti_,시간,경도,위도
-7.5,-9.7,66.7,10250,2024-01-25 05:59:37,127.7180853,34.9792639
-7.5,-9.2,66.7,10250,2024-01-25 05:59:37,127.7179079,34.9792117
-7.5,-9.2,66.7,10250,2024-01-25 05:59:38,127.7179079,34.9792117
-7.5,-9.1,66.7,10250,2024-01-25 05:59:38,127.7177259,34.9791559
-7.5,-9.2,66.7,10250,2024-01-25 05:59:39,127.7177259,34.9791559
-7.5,-9.2,66.7,10250,2024-01-25 05:59:39,127.7175507,34.9790989
-7.5,-9.3,66.7,10250,2024-01-25 05:59:40,127.7175507,34.9790989
-7.5,-11.8,66.7,10250,2024-01-25 05:59:40,127.7173737,34.9790421
-7.5,-12.0,66.7,10250,2024-01-25 05:59:41,127.7173737,34.9790421
-7.5,-12.0,66.7,10250,2024-01-25 05:59:41,127.7171914,34.9789865
-7.5,-11.9,66.6,10250,2024-01-25 05:59:42,127.7171914,34.9789865
-7.5,-12.0,66.6,10250,2024-01-25 05:59:42,127.7170085,34.9789308
-7.5,-12.1,66.6,10250,2024-01-25 05:59:43,127.7170085,34.9789308
-7.5,-12.0,66.6,10250,2024-01-25 05:59:43,127.7168256,34.9788754
-7.4,-12.0,66.6,10249,2024-01-25 05:59:44,127.7168256,34.9788754
-7.5,-12.0,66.6,10249,2024-01-25 05:59:44,127.7166402,34.9788191
-7.5,-11.9,66.6,10249,2024-01-25 05:59:45,127.7166402,34.9788191
-7.4,-12.0,66.6,10248,2024-01-25 05:59:45,127.716457,34.9787617
-7.4,-11.9,66.6,10248,2024-01-25 05:59:46,127.716457,34.9787617
-7.4,-11.8,66.6,10247,2024-01-25 05:59:46,127.7162697,34.9787068
-7.5,-11.9,66.6,10247,2024-01-25 05:59:47,127.7162697,34.9787068
-7.5,-11.9,66.6,10246,2024-01-25 05:59:47,127.7160844,34.978651
-7.4,-9.9,66.5,10246,2024-01-25 05:59:48,127.7159018,34.978591
-7.4,-9.6,66.5,10246,2024-01-25 05:59:49,127.7159018,34.978591
-7.4,-9.3,66.5,10246,2024-01-25 05:59:49,127.7157186,34.9785333
-7.4,-9.7,66.6,10246,2024-01-25 05:59:50,127.7157186,34.9785333
-7.4,-9.5,66.6,10245,2024-01-25 05:59:50,127.7155307,34.9784728
-7.5,-9.7,66.6,10246,2024-01-25 05:59:51,127.7155307,34.9784728
-7.4,-9.6,66.6,10245,2024-01-25 05:59:51,127.7153445,34.9784133
-7.5,-9.6,66.4,10245,2024-01-25 05:59:52,127.7153445,34.9784133
-7.4,-9.4,66.4,10245,2024-01-25 05:59:52,127.7151567,34.9783539
-7.4,-9.5,66.4,10245,2024-01-25 05:59:53,127.7151567,34.9783539
-7.4,-9.7,66.4,10245,2024-01-25 05:59:53,127.7149641,34.9782939
-7.4,-9.7,66.4,10244,2024-01-25 05:59:54,127.7149641,34.9782939
-7.4,-9.5,66.4,10244,2024-01-25 05:59:54,127.7147747,34.9782359
-7.4,-9.6,66.4,10244,2024-01-25 05:59:55,127.7147747,34.9782359
-7.4,-9.8,66.4,10243,2024-01-25 05:59:55,127.7145828,34.9781775
-7.4,-9.8,66.4,10243,2024-01-25 05:59:56,127.7145828,34.9781775
-7.4,-9.8,66.4,10242,2024-01-25 05:59:56,127.7143913,34.9781168
-7.4,-11.8,66.4,10242,2024-01-25 05:59:57,127.7143913,34.9781168
-7.4,-12.1,66.4,10242,2024-01-25 05:59:57,127.7142007,34.9780557
-7.4,-12.0,66.4,10242,2024-01-25 05:59:58,127.7142007,34.9780557
-7.4,-12.0,66.4,10242,2024-01-25 05:59:58,127.7140127,34.9779955
-7.4,-12.0,66.4,10242,2024-01-25 05:59:59,127.7140127,34.9779955
-7.4,-11.9,66.4,10242,2024-01-25 05:59:59,127.7138255,34.9779365
-7.4,-12.0,66.4,10241,2024-01-25 06:00:00,127.7138255,34.9779365
-7.4,-12.0,66.4,10241,2024-01-25 06:00:00,127.7136371,34.9778775
-7.4,-11.9,66.4,10241,2024-01-25 06:00:01,127.7136371,34.9778775
-7.4,-11.9,66.4,10241,2024-01-25 06:00:01,127.7134492,34.977817
-7.4,-12.1,66.3,10241,2024-01-25 06:00:02,127.7134492,34.977817
-7.4,-12.0,66.3,10241,2024-01-25 06:00:02,127.7132627,34.9777578
-7.4,-12.0,66.3,10241,2024-01-25 06:00:03,127.7132627,34.9777578
-7.4,-12.0,66.3,10240,2024-01-25 06:00:03,127.713075,34.9776988
-7.4,-11.9,66.3,10240,2024-01-25 06:00:04,127.713075,34.9776988
-7.4,-11.8,66.3,10240,2024-01-25 06:00:04,127.7128887,34.9776335
-7.4,-11.9,66.3,10240,2024-01-25 06:00:05,127.7128887,34.9776335
-7.4,-12.1,66.3,10240,2024-01-25 06:00:05,127.7127033,34.9775675
-7.4,-12.0,66.3,10240,2024-01-25 06:00:06,127.7127033,34.9775675
-7.4,-12.1,66.3,10240,2024-01-25 06:00:06,127.7125198,34.9774968
-7.5,-12.1,66.3,10239,2024-01-25 06:00:07,127.7125198,34.9774968
-7.5,-12.1,66.3,10239,2024-01-25 06:00:07,127.7123378,34.9774253
-7.5,-12.1,66.2,10239,2024-01-25 06:00:08,127.7123378,34.9774253
-7.5,-12.0,66.2,10238,2024-01-25 06:00:08,127.7121587,34.9773535
-7.4,-11.9,66.2,10238,2024-01-25 06:00:09,127.7121587,34.9773535
-7.5,-11.9,66.2,10238,2024-01-25 06:00:09,127.7119769,34.9772843
-7.5,-12.1,66.2,10238,2024-01-25 06:00:10,127.7119769,34.9772843
-7.5,-12.0,66.2,10238,2024-01-25 06:00:10,127.7117953,34.977211
-7.5,-12.1,66.2,10237,2024-01-25 06:00:11,127.7117953,34.977211
-7.5,-11.7,66.2,10237,2024-01-25 06:00:11,127.711617,34.9771365
-7.5,-9.0,66.1,10237,2024-01-25 06:00:12,127.711617,34.9771365
-7.5,-9.0,66.1,10237,2024-01-25 06:00:12,127.7114402,34.9770591
-7.5,-8.9,66.1,10236,2024-01-25 06:00:13,127.7114402,34.9770591
-7.5,-8.8,66.1,10236,2024-01-25 06:00:13,127.7112643,34.9769829
-7.5,-9.0,66.1,10236,2024-01-25 06:00:14,127.7112643,34.9769829
-7.5,-9.0,66.1,10236,2024-01-25 06:00:14,127.7110909,34.9769036
-7.5,-9.1,66.1,10236,2024-01-25 06:00:15,127.7110909,34.9769036
-7.5,-9.3,66.1,10236,2024-01-25 06:00:15,127.7109184,34.9768208
-7.5,-9.4,66.1,10235,2024-01-25 06:00:16,127.7109184,34.9768208
-7.5,-8.9,66.1,10235,2024-01-25 06:00:16,127.7107495,34.9767351
-7.5,-9.1,66.1,10235,2024-01-25 06:00:17,127.7107495,34.9767351
-7.6,-9.1,66.1,10235,2024-01-25 06:00:17,127.7105843,34.9766474
-7.6,-9.0,66.1,10235,2024-01-25 06:00:18,127.7104166,34.9765582
-7.6,-8.5,66.1,10234,2024-01-25 06:00:18,127.7104166,34.9765582
-7.6,-8.6,66.1,10234,2024-01-25 06:00:19,127.7104166,34.9765582
-7.6,-9.1,66.1,10234,2024-01-25 06:00:19,127.7102505,34.976471
-7.6,-9.3,66.0,10234,2024-01-25 06:00:20,127.7102505,34.976471
-7.6,-9.6,66.0,10234,2024-01-25 06:00:20,127.7100819,34.9763815
-7.6,-9.7,66.0,10234,2024-01-25 06:00:21,127.7100819,34.9763815
-7.6,-9.5,66.0,10234,2024-01-25 06:00:21,127.7099163,34.9762912
-7.6,-10.1,66.0,10234,2024-01-25 06:00:22,127.7099163,34.9762912
-7.6,-10.1,66.0,10234,2024-01-25 06:00:22,127.7097497,34.9762001
-7.7,-10.1,66.0,10234,2024-01-25 06:00:23,127.7097497,34.9762001
-7.7,-9.7,66.0,10234,2024-01-25 06:00:23,127.7095823,34.9761057
-7.7,-9.7,65.9,10234,2024-01-25 06:00:24,127.7095823,34.9761057
-7.7,-7.0,65.9,10235,2024-01-25 06:00:24,127.7094124,34.9760118
-7.7,-5.3,65.9,10235,2024-01-25 06:00:25,127.7094124,34.9760118
-7.7,-4.8,65.9,10235,2024-01-25 06:00:25,127.7092464,34.9759204
-7.7,-4.5,65.9,10235,2024-01-25 06:00:26,127.7092464,34.9759204
-7.7,-4.3,65.9,10235,2024-01-25 06:00:26,127.7092464,34.9759204
-7.7,-4.2,65.9,10235,2024-01-25 06:00:27,127.7092464,34.9759204
-7.8,-4.1,65.9,10235,2024-01-25 06:00:27,127.7092464,34.9759204
-7.7,-4.0,65.8,10235,2024-01-25 06:00:28,127.7092464,34.9759204
-7.7,-4.0,65.8,10234,2024-01-25 06:00:28,127.7092464,34.9759204
-7.7,-3.9,65.8,10234,2024-01-25 06:00:29,127.7092464,34.9759204
-7.7,-3.9,65.8,10234,2024-01-25 06:00:29,127.7092464,34.9759204
-7.7,-3.8,65.8,10234,2024-01-25 06:00:30,127.7092464,34.9759204
-7.7,-3.7,65.8,10233,2024-01-25 06:00:30,127.7092464,34.9759204
-7.6,-3.7,65.8,10233,2024-01-25 06:00:31,127.7092464,34.9759204
-7.7,-3.9,65.8,10232,2024-01-25 06:00:31,127.7092464,34.9759204
-7.6,-3.7,65.8,10232,2024-01-25 06:00:32,127.7092464,34.9759204
-7.6,-3.7,65.8,10232,2024-01-25 06:00:32,127.7092464,34.9759204
-7.6,-3.6,65.8,10232,2024-01-25 06:00:33,127.7092464,34.9759204
-7.6,-3.6,65.8,10232,2024-01-25 06:00:33,127.7092464,34.9759204
-7.6,-3.5,65.8,10232,2024-01-25 06:00:34,127.7092464,34.9759204
-7.6,-3.6,65.8,10231,2024-01-25 06:00:34,127.7092464,34.9759204
-7.6,-3.5,65.8,10231,2024-01-25 06:00:35,127.7092464,34.9759204
-7.5,-3.4,65.8,10231,2024-01-25 06:00:35,127.7092464,34.9759204
-7.5,-3.3,65.8,10230,2024-01-25 06:00:36,127.7092464,34.9759204
-7.5,-3.4,65.8,10230,2024-01-25 06:00:37,127.7092464,34.9759204
-7.5,-3.3,65.8,10230,2024-01-25 06:00:38,127.7092464,34.9759204
-7.4,-3.3,65.7,10230,2024-01-25 06:00:39,127.7092464,34.9759204
-7.3,-3.2,65.7,10230,2024-01-25 06:00:39,127.7092464,34.9759204
-7.3,-3.1,65.7,10230,2024-01-25 06:00:39,127.7092464,34.9759204
-7.3,-2.9,65.6,10230,2024-01-25 06:00:40,127.7092464,34.9759204
-7.3,-3.0,65.6,10230,2024-01-25 06:00:40,127.7092464,34.9759204
-7.3,-2.9,65.6,10230,2024-01-25 06:00:41,127.7092464,34.9759204
-7.3,-2.9,65.6,10230,2024-01-25 06:00:41,127.7092464,34.9759204
-7.2,-3.0,65.7,10230,2024-01-25 06:00:42,127.7092464,34.9759204
-7.2,-2.9,65.7,10229,2024-01-25 06:00:42,127.7092464,34.9759204
-7.2,-2.8,65.7,10230,2024-01-25 06:00:43,127.7092464,34.9759204
-7.2,-2.8,65.7,10230,2024-01-25 06:00:43,127.7092464,34.9759204
-7.1,-2.7,65.6,10229,2024-01-25 06:00:44,127.7092464,34.9759204
-7.1,-2.7,65.6,10229,2024-01-25 06:00:44,127.7092464,34.9759204
-7.1,-2.7,65.6,10229,2024-01-25 06:00:45,127.7092464,34.9759204
-7.1,-2.7,65.6,10229,2024-01-25 06:00:45,127.7092464,34.9759204
-7.1,-2.8,65.6,10229,2024-01-25 06:00:46,127.7092464,34.9759204
-7.0,-2.7,65.6,10229,2024-01-25 06:00:46,127.7092464,34.9759204
-6.9,-2.7,65.6,10229,2024-01-25 06:00:47,127.7092464,34.9759204
-6.9,-2.6,65.6,10229,2024-01-25 06:00:47,127.7092464,34.9759204
-6.9,-2.7,65.7,10229,2024-01-25 06:00:48,127.7092464,34.9759204
-6.9,-2.5,65.7,10229,2024-01-25 06:00:48,127.7092464,34.9759204
-6.8,-2.5,65.7,10229,2024-01-25 06:00:49,127.7092464,34.9759204
-6.8,-2.5,65.7,10230,2024-01-25 06:00:49,127.7092464,34.9759204
-6.8,-2.4,65.6,10230,2024-01-25 06:00:50,127.7092464,34.9759204
-6.8,-2.4,65.6,10229,2024-01-25 06:00:50,127.7092464,34.9759204
-6.7,-2.4,65.6,10229,2024-01-25 06:00:51,127.7092464,34.9759204
-6.7,-2.4,65.6,10229,2024-01-25 06:00:51,127.7092464,34.9759204
-6.7,-2.3,65.6,10228,2024-01-25 06:00:52,127.7092464,34.9759204
-6.6,-2.2,65.6,10227,2024-01-25 06:00:52,127.7092464,34.9759204
-6.6,-2.2,65.6,10227,2024-01-25 06:00:53,127.7092464,34.9759204
-6.5,-2.1,65.6,10227,2024-01-25 06:00:53,127.7092464,34.9759204
-6.5,-2.1,65.6,10227,2024-01-25 06:00:54,127.7092464,34.9759204
-6.5,-2.0,65.6,10227,2024-01-25 06:00:54,127.7092464,34.9759204
-6.5,-2.0,65.6,10226,2024-01-25 06:00:55,127.7092464,34.9759204
-6.4,-1.9,65.6,10226,2024-01-25 06:00:55,127.7092464,34.9759204
-6.4,-1.9,65.6,10225,2024-01-25 06:00:56,127.7092464,34.9759204
-6.4,-1.9,65.6,10225,2024-01-25 06:00:56,127.7092464,34.9759204
-6.4,-1.9,65.6,10225,2024-01-25 06:00:57,127.7092464,34.9759204
-6.3,-1.8,65.6,10224,2024-01-25 06:00:57,127.7092464,34.9759204
-6.3,-1.8,65.6,10224,2024-01-25 06:00:58,127.7092464,34.9759204
-6.2,-1.7,65.6,10224,2024-01-25 06:00:58,127.7092464,34.9759204
-6.2,-1.6,65.6,10224,2024-01-25 06:00:59,127.7092464,34.9759204
-6.2,-1.6,65.6,10224,2024-01-25 06:00:59,127.7092464,34.9759204
-6.1,-1.7,65.6,10224,2024-01-25 06:01:00,127.7092464,34.9759204
-6.1,-1.6,65.6,10224,2024-01-25 06:01:00,127.7092464,34.9759204
-6.0,-1.7,65.6,10224,2024-01-25 06:01:01,127.7092464,34.9759204
-6.0,-1.6,65.6,10223,2024-01-25 06:01:01,127.7092464,34.9759204
-6.0,-1.5,65.6,10223,2024-01-25 06:01:02,127.7092464,34.9759204
-6.0,-1.4,65.6,10223,2024-01-25 06:01:03,127.7092464,34.9759204
-5.9,-1.3,65.6,10223,2024-01-25 06:01:03,127.7092464,34.9759204
-5.9,-1.4,65.6,10223,2024-01-25 06:01:04,127.7092464,34.9759204
-5.8,-1.3,65.5,10222,2024-01-25 06:01:04,127.7092464,34.9759204
-5.8,-1.3,65.5,10222,2024-01-25 06:01:05,127.7092464,34.9759204
-5.7,-1.2,65.5,10222,2024-01-25 06:01:05,127.7092464,34.9759204
-5.7,-1.2,65.5,10222,2024-01-25 06:01:05,127.7092464,34.9759204
-5.7,-1.1,65.6,10221,2024-01-25 06:01:06,127.7092464,34.9759204
-5.6,-1.2,65.6,10221,2024-01-25 06:01:06,127.7092464,34.9759204
-5.6,-1.1,65.6,10221,2024-01-25 06:01:07,127.7092464,34.9759204
-5.6,-1.0,65.6,10221,2024-01-25 06:01:08,127.7092464,34.9759204
-5.5,-1.0,65.6,10221,2024-01-25 06:01:08,127.7092464,34.9759204
-5.5,-1.0,65.6,10221,2024-01-25 06:01:08,127.7092464,34.9759204
-5.4,-1.0,65.6,10222,2024-01-25 06:01:09,127.7092464,34.9759204
-5.4,-1.0,65.6,10222,2024-01-25 06:01:09,127.7092464,34.9759204
-5.4,-0.9,65.6,10222,2024-01-25 06:01:10,127.7092464,34.9759204
-5.3,-1.0,65.6,10222,2024-01-25 06:01:11,127.7092464,34.9759204
-5.3,-1.0,65.6,10222,2024-01-25 06:01:11,127.7092464,34.9759204
-5.2,-0.9,65.6,10222,2024-01-25 06:01:11,127.7092464,34.9759204
-5.2,-0.8,65.6,10222,2024-01-25 06:01:12,127.7092464,34.9759204
-5.2,-0.8,65.6,10222,2024-01-25 06:01:13,127.7092464,34.9759204
-5.1,-0.9,65.6,10222,2024-01-25 06:01:13,127.7092464,34.9759204
-5.1,-0.8,65.6,10221,2024-01-25 06:01:13,127.7092464,34.9759204
-5.1,-0.7,65.6,10221,2024-01-25 06:01:14,127.7092464,34.9759204
-5.0,-0.7,65.6,10220,2024-01-25 06:01:14,127.7092464,34.9759204
-5.0,-0.7,65.6,10219,2024-01-25 06:01:15,127.7092464,34.9759204
-4.9,-0.5,65.6,10218,2024-01-25 06:01:16,127.7092464,34.9759204
-4.9,-0.5,65.6,10218,2024-01-25 06:01:16,127.7092464,34.9759204
-4.9,-0.5,65.6,10218,2024-01-25 06:01:17,127.7092464,34.9759204
-4.8,-0.6,65.6,10217,2024-01-25 06:01:17,127.7092464,34.9759204
-4.8,-0.5,65.6,10217,2024-01-25 06:01:18,127.7092464,34.9759204
-4.8,-0.5,65.6,10217,2024-01-25 06:01:18,127.7092464,34.9759204
-4.7,-0.4,65.6,10217,2024-01-25 06:01:18,127.7092464,34.9759204
-4.7,-0.3,65.6,10217,2024-01-25 06:01:19,127.7092464,34.9759204
-4.6,-0.3,65.6,10216,2024-01-25 06:01:20,127.7092464,34.9759204
-4.6,-0.4,65.6,10216,2024-01-25 06:01:20,127.7092464,34.9759204
-4.5,-0.3,65.6,10216,2024-01-25 06:01:21,127.7092464,34.9759204
-4.5,-0.3,65.6,10216,2024-01-25 06:01:21,127.7092464,34.9759204
-4.5,-0.2,65.6,10216,2024-01-25 06:01:22,127.7092464,34.9759204
-4.4,-0.3,65.6,10216,2024-01-25 06:01:22,127.7092464,34.9759204
-4.3,-0.2,65.6,10216,2024-01-25 06:01:23,127.7092464,34.9759204
-4.3,-0.3,65.6,10216,2024-01-25 06:01:23,127.7092464,34.9759204
-4.3,-0.2,65.6,10216,2024-01-25 06:01:24,127.7092464,34.9759204
-4.2,-0.2,65.7,10216,2024-01-25 06:01:24,127.7092464,34.9759204
-4.2,-0.2,65.7,10215,2024-01-25 06:01:25,127.7092464,34.9759204
-4.2,-0.1,65.7,10215,2024-01-25 06:01:25,127.7092464,34.9759204
-4.1,-0.1,65.7,10215,2024-01-25 06:01:26,127.7092464,34.9759204
-4.1,-0.1,65.7,10215,2024-01-25 06:01:26,127.7092464,34.9759204
-4.0,-0.1,65.7,10215,2024-01-25 06:01:27,127.7092464,34.9759204
-4.0,0.0,65.7,10214,2024-01-25 06:01:27,127.7092464,34.9759204
-3.9,0.1,65.7,10214,2024-01-25 06:01:28,127.7092464,34.9759204
-3.9,0.1,65.5,10214,2024-01-25 06:01:28,127.7092464,34.9759204
-3.9,0.0,65.5,10214,2024-01-25 06:01:29,127.7092464,34.9759204
-3.8,0.1,65.5,10215,2024-01-25 06:01:29,127.7092464,34.9759204
-3.8,0.0,65.5,10215,2024-01-25 06:01:30,127.7092464,34.9759204
-3.8,0.1,65.5,10215,2024-01-25 06:01:30,127.7092464,34.9759204
-3.7,0.2,65.5,10215,2024-01-25 06:01:31,127.7092464,34.9759204
-3.7,0.1,65.5,10215,2024-01-25 06:01:31,127.7092464,34.9759204
-3.6,0.2,65.5,10215,2024-01-25 06:01:32,127.7092464,34.9759204
-3.5,0.3,65.7,10215,2024-01-25 06:01:32,127.7092464,34.9759204
-3.5,0.3,65.7,10215,2024-01-25 06:01:33,127.7092464,34.9759204
-3.5,0.4,65.7,10215,2024-01-25 06:01:33,127.7092464,34.9759204
-3.5,0.4,65.7,10215,2024-01-25 06:01:34,127.7092464,34.9759204
-3.4,0.4,65.8,10215,2024-01-25 06:01:34,127.7092464,34.9759204
-3.4,0.4,65.8,10215,2024-01-25 06:01:35,127.7092464,34.9759204
-3.4,0.5,65.8,10215,2024-01-25 06:01:35,127.7092464,34.9759204
-3.3,0.5,65.8,10214,2024-01-25 06:01:36,127.7092464,34.9759204
-3.2,0.5,65.8,10214,2024-01-25 06:01:36,127.7092464,34.9759204
-3.2,0.5,65.8,10213,2024-01-25 06:01:37,127.7092464,34.9759204
-3.2,0.5,65.8,10213,2024-01-25 06:01:37,127.7092464,34.9759204
-3.1,0.6,65.8,10213,2024-01-25 06:01:38,127.7092464,34.9759204
-3.1,0.5,65.8,10212,2024-01-25 06:01:38,127.7092464,34.9759204
-3.1,0.5,65.8,10212,2024-01-25 06:01:39,127.7092464,34.9759204
-3.0,0.6,65.8,10212,2024-01-25 06:01:39,127.7092464,34.9759204
-3.0,0.6,65.8,10212,2024-01-25 06:01:40,127.7092464,34.9759204
-3.0,0.6,65.8,10212,2024-01-25 06:01:40,127.7092464,34.9759204
-2.9,0.7,65.8,10212,2024-01-25 06:01:41,127.7092464,34.9759204
-2.9,0.8,65.8,10212,2024-01-25 06:01:41,127.7092464,34.9759204
-2.8,0.9,65.8,10212,2024-01-25 06:01:42,127.7092464,34.9759204
-2.8,0.9,65.8,10212,2024-01-25 06:01:42,127.7092464,34.9759204
-2.7,1.0,65.8,10212,2024-01-25 06:01:43,127.7092464,34.9759204
-2.7,1.0,65.8,10212,2024-01-25 06:01:43,127.7092464,34.9759204
-2.7,0.9,65.8,10212,2024-01-25 06:01:44,127.7092464,34.9759204
-2.6,1.0,65.8,10212,2024-01-25 06:01:44,127.7092464,34.9759204
-2.6,1.0,65.8,10212,2024-01-25 06:01:45,127.7092464,34.9759204
-2.6,1.2,65.8,10212,2024-01-25 06:01:45,127.7092464,34.9759204
-2.5,1.1,65.8,10212,2024-01-25 06:01:46,127.7092464,34.9759204
-2.4,1.2,65.9,10212,2024-01-25 06:01:46,127.7092464,34.9759204
-2.4,1.1,65.9,10212,2024-01-25 06:01:47,127.7092464,34.9759204
-2.4,1.2,65.9,10212,2024-01-25 06:01:47,127.7092464,34.9759204
-2.4,1.4,65.9,10212,2024-01-25 06:01:48,127.7092464,34.9759204
-2.3,1.3,65.9,10212,2024-01-25 06:01:48,127.7092464,34.9759204
-2.3,1.3,65.9,10213,2024-01-25 06:01:49,127.7092464,34.9759204
-2.3,1.3,65.9,10213,2024-01-25 06:01:49,127.7092464,34.9759204
-2.2,1.4,65.9,10213,2024-01-25 06:01:50,127.7092464,34.9759204
-2.2,1.4,65.9,10213,2024-01-25 06:01:50,127.7092464,34.9759204
-2.1,1.4,65.9,10213,2024-01-25 06:01:51,127.7092464,34.9759204
-2.1,1.4,65.9,10213,2024-01-25 06:01:51,127.7092464,34.9759204
-2.1,1.4,65.9,10213,2024-01-25 06:01:52,127.7092464,34.9759204
-2.0,1.4,65.9,10213,2024-01-25 06:01:52,127.7092464,34.9759204
-2.0,1.5,65.9,10213,2024-01-25 06:01:53,127.7092464,34.9759204
-2.0,1.5,65.9,10213,2024-01-25 06:01:53,127.7092464,34.9759204
-1.9,1.5,65.9,10213,2024-01-25 06:01:54,127.7092464,34.9759204
-1.9,1.6,65.9,10213,2024-01-25 06:01:55,127.7092464,34.9759204
-1.9,1.6,65.9,10212,2024-01-25 06:01:55,127.7092464,34.9759204
-1.8,1.6,65.9,10212,2024-01-25 06:01:55,127.7092464,34.9759204
-1.8,1.5,65.9,10212,2024-01-25 06:01:56,127.7092464,34.9759204
-1.8,1.5,65.9,10212,2024-01-25 06:01:56,127.7092464,34.9759204
-1.7,1.7,65.9,10212,2024-01-25 06:01:57,127.7092464,34.9759204
-1.7,1.7,65.9,10211,2024-01-25 06:01:57,127.7092464,34.9759204
-1.7,1.6,65.9,10211,2024-01-25 06:01:58,127.7092464,34.9759204
-1.6,1.7,65.9,10211,2024-01-25 06:01:58,127.7092464,34.9759204
-1.6,1.7,65.9,10211,2024-01-25 06:01:59,127.7092464,34.9759204
-1.6,1.7,65.9,10210,2024-01-25 06:01:59,127.7092464,34.9759204
-1.5,1.7,65.9,10209,2024-01-25 06:02:00,127.7092464,34.9759204
-1.5,1.7,66.0,10209,2024-01-25 06:02:00,127.7092464,34.9759204
-1.5,1.8,66.0,10209,2024-01-25 06:02:01,127.7092464,34.9759204
-1.4,1.9,66.0,10208,2024-01-25 06:02:01,127.7092464,34.9759204
-1.4,1.8,66.0,10208,2024-01-25 06:02:02,127.7092464,34.9759204
-1.3,1.9,66.0,10208,2024-01-25 06:02:02,127.7092464,34.9759204
-1.3,1.9,66.0,10207,2024-01-25 06:02:03,127.7092464,34.9759204
-1.3,1.9,66.0,10207,2024-01-25 06:02:03,127.7092464,34.9759204
-1.2,1.9,66.0,10207,2024-01-25 06:02:04,127.7092464,34.9759204
-1.2,2.0,66.1,10206,2024-01-25 06:02:04,127.7092464,34.9759204
-1.2,2.1,66.1,10206,2024-01-25 06:02:05,127.7092464,34.9759204
-1.1,2.0,66.1,10205,2024-01-25 06:02:05,127.7092464,34.9759204
-1.1,2.0,66.1,10205,2024-01-25 06:02:06,127.7092464,34.9759204
-1.0,2.0,66.0,10205,2024-01-25 06:02:06,127.7092464,34.9759204
-1.0,2.0,66.0,10205,2024-01-25 06:02:07,127.7092464,34.9759204
-1.0,1.9,66.0,10204,2024-01-25 06:02:07,127.7092464,34.9759204
-0.9,2.0,66.0,10204,2024-01-25 06:02:08,127.7092464,34.9759204
-0.9,2.1,66.0,10205,2024-01-25 06:02:08,127.7092464,34.9759204
-0.9,2.1,66.0,10205,2024-01-25 06:02:09,127.7092464,34.9759204
-0.8,2.1,66.0,10205,2024-01-25 06:02:09,127.7092464,34.9759204
-0.8,2.1,66.0,10205,2024-01-25 06:02:10,127.7092464,34.9759204
-0.8,2.3,66.1,10205,2024-01-25 06:02:10,127.7092464,34.9759204
-0.7,2.3,66.1,10205,2024-01-25 06:02:11,127.7092464,34.9759204
-0.7,2.3,66.1,10205,2024-01-25 06:02:11,127.7092464,34.9759204
-0.6,2.2,66.1,10205,2024-01-25 06:02:12,127.7092464,34.9759204
-0.6,2.4,66.1,10205,2024-01-25 06:02:12,127.7092464,34.9759204
-0.6,2.2,66.1,10205,2024-01-25 06:02:13,127.7092464,34.9759204
-0.5,2.3,66.1,10205,2024-01-25 06:02:13,127.7092464,34.9759204
-0.5,2.3,66.1,10205,2024-01-25 06:02:14,127.7092464,34.9759204
-0.5,2.3,66.1,10205,2024-01-25 06:02:14,127.7092464,34.9759204
-0.5,2.4,66.1,10205,2024-01-25 06:02:15,127.7092464,34.9759204
-0.5,2.4,66.1,10205,2024-01-25 06:02:15,127.7092464,34.9759204
-0.5,2.5,66.1,10205,2024-01-25 06:02:16,127.7092464,34.9759204
-0.4,2.5,66.1,10205,2024-01-25 06:02:16,127.7092464,34.9759204
-0.4,2.4,66.1,10205,2024-01-25 06:02:17,127.7092464,34.9759204
-0.4,2.5,66.1,10205,2024-01-25 06:02:17,127.7092464,34.9759204
-0.3,2.5,66.1,10204,2024-01-25 06:02:18,127.7092464,34.9759204
-0.3,2.6,66.0,10204,2024-01-25 06:02:18,127.7092464,34.9759204
-0.2,2.6,66.0,10204,2024-01-25 06:02:19,127.7092464,34.9759204
-0.2,2.5,66.0,10204,2024-01-25 06:02:19,127.7092464,34.9759204
-0.2,2.5,66.0,10205,2024-01-25 06:02:20,127.7092464,34.9759204
-0.1,2.6,66.0,10205,2024-01-25 06:02:20,127.7092464,34.9759204
-0.1,2.6,66.0,10205,2024-01-25 06:02:21,127.7092464,34.9759204
0.0,2.6,66.0,10204,2024-01-25 06:02:21,127.7092464,34.9759204
0.0,2.8,66.0,10204,2024-01-25 06:02:22,127.7092464,34.9759204
0.0,2.6,66.1,10204,2024-01-25 06:02:22,127.7092464,34.9759204
0.0,2.7,66.1,10204,2024-01-25 06:02:23,127.7092464,34.9759204
0.1,2.6,66.1,10204,2024-01-25 06:02:23,127.7092464,34.9759204
0.1,2.8,66.1,10203,2024-01-25 06:02:24,127.7092464,34.9759204
0.2,2.7,66.2,10203,2024-01-25 06:02:24,127.7092464,34.9759204
0.2,2.7,66.2,10203,2024-01-25 06:02:25,127.7092464,34.9759204
0.2,2.8,66.2,10202,2024-01-25 06:02:25,127.7092464,34.9759204
0.2,2.8,66.2,10202,2024-01-25 06:02:26,127.7092464,34.9759204
0.3,2.8,66.2,10201,2024-01-25 06:02:26,127.7092464,34.9759204
